deployment_id,deployment_name,version,environment,status,cpu_usage,memory_usage,latency,build_duration,deployment_duration,error_count,healthy,resource_usage,deployment_speed,failure_risk
4064,Shake-Service,1.3.4,DEV,Running,89.63,47.92,229.69,207.71,280.91,0,0,68.775,244.31,22.969
4065,Trouble-Service,1.4.3,PROD,Failed,31.71,83.3,37.98,138.89,86.31,0,1,57.504999999999995,112.6,3.7979999999999996
4066,Travel-Service,1.4.3,QA,Failed,65.32,94.77,210.63,144.07,132.58,0,0,80.04499999999999,138.325,21.063
4067,Every-Service,1.3.4,UAT,Success,75.47,42.11,300.29,246.28,301.72,1,0,58.79,274.0,50.029
4068,Leave-Service,1.2.7,UAT,Failed,30.98,25.33,224.68,46.99,310.08,5,0,28.155,178.535,122.468
4069,Few-Service,1.8.3,UAT,Running,73.36,99.82,221.01,32.45,138.74,4,0,86.59,85.595,102.101
4070,Condition-Service,1.9.5,PROD,Running,95.26,73.81,129.02,92.32,70.3,4,0,84.535,81.31,92.902
4071,Measure-Service,1.2.1,UAT,Running,45.06,45.13,23.69,221.16,347.2,5,0,45.095,284.18,102.369
4072,Sure-Service,1.2.4,QA,Failed,36.92,21.38,148.11,106.19,264.33,5,0,29.15,185.26,114.811
4073,Create-Service,1.3.3,PROD,Failed,98.29,23.14,114.09,73.07,74.27,1,0,60.715,73.66999999999999,31.409
4074,Include-Service,1.7.5,DEV,Success,25.01,59.62,206.65,88.05,49.28,1,0,42.315,68.66499999999999,40.665
4075,Toward-Service,1.0.3,DEV,Failed,65.79,56.0,146.38,38.98,131.02,3,0,60.895,85.0,74.638
4076,Hear-Service,1.4.6,QA,Success,20.16,42.24,120.22,47.47,326.3,5,0,31.200000000000003,186.885,112.022
4077,Difficult-Service,1.6.1,UAT,Failed,73.78,59.47,339.06,118.73,150.64,0,0,66.625,134.685,33.906
4078,Right-Service,1.3.5,PROD,Failed,88.82,76.28,114.55,143.75,130.87,4,0,82.55,137.31,91.455
4079,Six-Service,1.9.2,UAT,Running,78.34,55.55,305.26,166.61,300.32,5,0,66.945,233.465,130.526
4080,Interest-Service,1.7.5,DEV,Running,37.59,70.49,177.91,42.02,181.07,2,0,54.04,111.545,57.791
4081,Sit-Service,1.5.2,DEV,Success,39.8,92.1,60.09,179.85,101.56,2,0,65.94999999999999,140.70499999999998,46.009
4082,Assume-Service,1.7.9,DEV,Running,42.93,60.17,147.26,218.78,116.24,4,0,51.55,167.51,94.726
4083,Control-Service,1.0.1,DEV,Failed,66.79,52.39,318.62,95.52,179.8,3,0,59.59,137.66,91.862
4084,Officer-Service,1.4.8,QA,Success,23.07,54.06,99.14,35.54,72.71,2,0,38.565,54.125,49.914
4085,Work-Service,1.4.6,DEV,Running,84.09,86.23,184.81,151.14,137.21,2,0,85.16,144.175,58.481
4086,Might-Service,1.0.1,QA,Running,47.19,44.3,103.3,205.36,223.07,4,0,45.745,214.215,90.33
4087,Space-Service,1.9.4,DEV,Running,99.72,20.45,121.72,58.29,158.59,4,0,60.085,108.44,92.172
4088,Among-Service,1.3.5,PROD,Success,22.59,68.73,124.19,266.3,114.39,0,1,45.660000000000004,190.345,12.419
4089,Season-Service,1.3.1,PROD,Success,27.33,77.09,325.73,214.37,333.93,0,0,52.21,274.15,32.573
4090,Challenge-Service,1.2.9,DEV,Failed,28.69,23.54,117.57,211.43,114.97,3,0,26.115000000000002,163.2,71.757
4091,Movement-Service,1.0.5,QA,Running,72.86,69.15,76.21,64.38,201.37,1,0,71.005,132.875,27.621
4092,Rest-Service,1.9.9,QA,Failed,25.68,57.27,365.52,49.34,61.47,1,0,41.475,55.405,56.552
4093,Top-Service,1.5.0,DEV,Running,63.9,78.47,96.06,156.03,324.41,4,0,71.185,240.22000000000003,89.606
4094,Move-Service,1.9.6,DEV,Success,43.51,51.3,294.93,245.8,174.38,5,0,47.405,210.09,129.493
4095,Serve-Service,1.6.6,UAT,Failed,64.14,63.71,324.35,197.22,242.85,4,0,63.925,220.035,112.435
4096,Per-Service,1.7.0,DEV,Failed,77.37,57.59,303.06,50.65,69.01,3,0,67.48,59.83,90.306
4097,Already-Service,1.8.3,PROD,Running,40.88,33.2,293.97,236.67,187.39,4,0,37.040000000000006,212.02999999999997,109.397
4098,Until-Service,1.7.3,QA,Failed,50.02,76.08,165.43,293.31,97.98,4,0,63.05,195.645,96.543
4099,Pass-Service,1.0.0,QA,Failed,68.3,74.38,159.52,150.18,317.29,0,1,71.34,233.735,15.952000000000002
4100,World-Service,1.1.0,QA,Failed,32.8,67.13,116.09,265.13,207.01,0,1,49.964999999999996,236.07,11.609
4101,Consumer-Service,1.0.2,DEV,Failed,28.5,88.59,132.81,257.66,212.14,5,0,58.545,234.9,113.281
4102,Allow-Service,1.9.3,DEV,Running,36.22,53.43,317.25,160.57,64.83,2,0,44.825,112.69999999999999,71.725
4103,Car-Service,1.7.9,DEV,Running,50.29,63.63,117.82,76.64,222.67,3,0,56.96,149.655,71.782
4104,Green-Service,1.1.2,QA,Failed,78.37,29.33,390.97,252.52,142.86,4,0,53.85,197.69,119.09700000000001
4105,Course-Service,1.6.7,UAT,Failed,85.27,59.63,305.14,125.76,85.94,2,0,72.45,105.85,70.514
4106,Page-Service,1.5.1,UAT,Success,54.09,47.91,72.55,132.83,312.11,1,0,51.0,222.47000000000003,27.255
4107,Deal-Service,1.4.3,PROD,Running,60.88,83.27,332.98,149.17,283.6,3,0,72.075,216.385,93.298
4108,Oil-Service,1.6.8,UAT,Success,87.78,68.16,385.37,242.0,62.22,0,0,77.97,152.11,38.537
4109,Rich-Service,1.8.2,DEV,Success,97.36,77.78,209.24,281.7,148.29,2,0,87.57,214.995,60.924
4110,Large-Service,1.8.5,QA,Success,41.1,72.23,354.04,226.56,234.62,2,0,56.665000000000006,230.59,75.404
4111,Series-Service,1.0.1,UAT,Success,31.24,44.69,77.55,51.0,339.86,0,1,37.964999999999996,195.43,7.755
4112,Family-Service,1.5.5,PROD,Failed,74.58,45.91,220.7,96.7,197.64,3,0,60.245,147.17,82.07
4113,Include-Service,1.5.7,UAT,Running,70.83,26.88,334.53,290.87,282.0,2,0,48.855,286.435,73.453
4114,Safe-Service,1.2.3,DEV,Success,20.6,73.39,249.92,184.52,328.49,5,0,46.995000000000005,256.505,124.99199999999999
4115,Red-Service,1.5.1,QA,Success,30.08,86.54,170.28,131.19,285.09,0,0,58.31,208.14,17.028
4116,Simple-Service,1.4.4,DEV,Failed,59.18,38.9,27.54,153.18,266.0,5,0,49.04,209.59,102.754
4117,Executive-Service,1.8.1,UAT,Failed,72.0,81.01,303.5,159.12,208.49,3,0,76.505,183.805,90.35
4118,This-Service,1.7.7,DEV,Running,94.25,44.84,147.88,30.64,329.08,4,0,69.545,179.85999999999999,94.788
4119,Store-Service,1.3.2,DEV,Running,44.71,81.2,257.55,248.88,77.87,5,0,62.955,163.375,125.755
4120,Significant-Service,1.1.9,DEV,Running,23.54,79.55,336.42,271.86,275.87,5,0,51.545,273.865,133.642
4121,Probably-Service,1.0.9,DEV,Success,49.94,34.28,208.39,276.3,254.71,0,1,42.11,265.505,20.839
4122,Reduce-Service,1.3.6,PROD,Failed,62.69,37.52,141.88,292.17,180.03,3,0,50.105000000000004,236.10000000000002,74.188
4123,May-Service,1.0.6,DEV,Success,20.97,37.28,113.8,215.57,167.93,4,0,29.125,191.75,91.38
4124,Middle-Service,1.9.7,PROD,Success,95.75,65.6,198.36,135.47,73.44,3,0,80.675,104.455,79.836
4125,Whole-Service,1.0.4,PROD,Success,65.69,84.64,28.15,184.38,267.99,4,0,75.16499999999999,226.185,82.815
4126,Next-Service,1.0.1,PROD,Success,36.31,48.46,248.74,148.38,133.53,3,0,42.385000000000005,140.95499999999998,84.874
4127,Ask-Service,1.2.6,PROD,Failed,20.69,99.21,249.24,238.32,85.97,1,0,59.949999999999996,162.14499999999998,44.924
4128,Itself-Service,1.3.2,PROD,Failed,69.81,30.26,263.05,196.73,320.59,1,0,50.035000000000004,258.65999999999997,46.305
4129,On-Service,1.0.6,PROD,Running,93.2,63.05,150.21,211.87,249.18,1,0,78.125,230.525,35.021
4130,Institution-Service,1.8.4,PROD,Running,31.84,58.13,172.3,66.29,272.04,0,1,44.985,169.16500000000002,17.23
4131,Water-Service,1.0.0,DEV,Failed,90.98,39.81,48.21,199.18,340.41,3,0,65.39500000000001,269.795,64.821
4132,Cultural-Service,1.8.5,UAT,Success,64.59,67.32,232.98,132.06,188.13,3,0,65.955,160.095,83.298
4133,After-Service,1.5.4,QA,Success,43.0,29.91,397.55,197.24,283.42,3,0,36.455,240.33,99.755
4134,Level-Service,1.6.0,UAT,Running,68.84,22.93,229.76,249.63,118.68,4,0,45.885000000000005,184.155,102.976
4135,Today-Service,1.2.1,PROD,Failed,27.18,85.31,140.12,151.11,161.69,4,0,56.245000000000005,156.4,94.012
4136,White-Service,1.2.3,DEV,Success,97.19,81.88,137.33,59.31,42.74,0,0,89.535,51.025000000000006,13.733
4137,Exactly-Service,1.9.3,UAT,Failed,37.09,61.99,77.84,224.76,179.4,2,0,49.540000000000006,202.07999999999998,47.784
4138,Any-Service,1.8.0,QA,Running,54.21,26.42,332.49,41.58,248.26,2,0,40.315,144.92,73.249
4139,Manager-Service,1.7.7,UAT,Running,77.66,37.97,61.78,90.59,136.66,0,1,57.815,113.625,6.178
4140,Sound-Service,1.6.2,UAT,Failed,79.88,83.98,379.9,229.75,129.28,0,0,81.93,179.515,37.989999999999995
4141,Court-Service,1.2.1,DEV,Success,51.4,31.88,46.27,132.38,56.21,1,0,41.64,94.295,24.627000000000002
4142,Reflect-Service,1.3.6,PROD,Failed,27.77,79.7,232.57,294.19,296.87,1,0,53.735,295.53,43.257
4143,Tax-Service,1.3.7,QA,Success,75.76,31.95,285.07,154.13,67.11,0,0,53.855000000000004,110.62,28.506999999999998
4144,Here-Service,1.2.4,PROD,Failed,34.37,77.93,144.76,287.32,302.44,3,0,56.150000000000006,294.88,74.476
4145,Laugh-Service,1.1.7,PROD,Success,20.1,38.9,43.87,250.46,212.16,3,0,29.5,231.31,64.387
4146,Something-Service,1.4.3,DEV,Running,72.32,38.24,363.22,66.2,197.93,2,0,55.28,132.065,76.322
4147,All-Service,1.1.9,UAT,Success,74.27,49.33,181.95,235.75,317.94,1,0,61.8,276.845,38.195
4148,Today-Service,1.9.3,QA,Failed,51.69,25.65,372.31,229.52,195.52,5,0,38.67,212.52,137.231
4149,Window-Service,1.1.6,DEV,Failed,98.59,79.87,364.11,265.48,162.38,4,0,89.23,213.93,116.411
4150,Create-Service,1.4.4,PROD,Failed,20.27,95.92,245.82,292.58,52.85,4,0,58.095,172.715,104.582
4151,Including-Service,1.3.4,PROD,Running,67.38,26.97,57.61,129.44,274.42,5,0,47.175,201.93,105.761
4152,Character-Service,1.7.6,UAT,Success,67.65,87.87,266.73,165.52,52.6,5,0,77.76,109.06,126.673
4153,Government-Service,1.5.7,UAT,Success,74.56,65.78,314.47,297.98,114.43,5,0,70.17,206.205,131.447
4154,Policy-Service,1.7.5,DEV,Failed,60.09,22.0,323.14,132.48,116.62,1,0,41.045,124.55,52.314
4155,Represent-Service,1.8.1,PROD,Failed,96.63,55.82,331.66,192.7,55.76,4,0,76.225,124.22999999999999,113.166
4156,Commercial-Service,1.4.7,DEV,Success,69.24,24.92,113.71,33.94,79.42,3,0,47.08,56.68,71.371
4157,Section-Service,1.1.7,PROD,Success,92.2,97.89,273.31,55.04,309.15,0,0,95.045,182.095,27.331
4158,Door-Service,1.7.9,QA,Success,52.99,20.69,364.05,214.87,220.74,2,0,36.84,217.805,76.405
4159,Seven-Service,1.3.3,DEV,Failed,43.01,35.68,197.99,210.85,118.35,1,0,39.345,164.6,39.799
4160,Information-Service,1.1.5,PROD,Running,57.93,88.67,275.36,290.82,116.43,2,0,73.3,203.625,67.536
4161,Beat-Service,1.8.7,UAT,Running,90.9,82.33,255.53,168.08,298.23,0,0,86.61500000000001,233.15500000000003,25.553
4162,Growth-Service,1.3.5,PROD,Success,22.89,92.02,177.38,201.46,130.27,1,0,57.455,165.865,37.738
4163,Cut-Service,1.4.9,QA,Running,30.53,44.11,38.81,219.82,126.17,3,0,37.32,172.995,63.881
4164,Example-Service,1.5.2,UAT,Success,71.96,62.07,233.93,118.19,152.14,4,0,67.015,135.165,103.393
4165,Every-Service,1.5.9,UAT,Running,31.05,31.97,286.87,101.79,245.97,0,0,31.509999999999998,173.88,28.687
4166,Camera-Service,1.8.6,PROD,Running,45.92,44.24,147.29,185.57,343.99,3,0,45.08,264.78,74.729
4167,City-Service,1.0.0,DEV,Failed,89.2,31.44,240.79,32.12,330.43,0,0,60.32,181.275,24.079
4168,Could-Service,1.9.5,DEV,Success,22.97,99.69,326.53,233.91,160.34,1,0,61.33,197.125,52.653
4169,Talk-Service,1.4.3,UAT,Failed,74.74,51.66,34.48,170.54,313.51,0,1,63.199999999999996,242.02499999999998,3.4479999999999995
4170,Look-Service,1.4.7,UAT,Failed,25.03,20.47,167.29,121.48,278.73,2,0,22.75,200.10500000000002,56.729
4171,Evidence-Service,1.6.7,PROD,Failed,73.21,26.52,280.19,106.74,303.06,1,0,49.864999999999995,204.9,48.019
4172,Kitchen-Service,1.6.0,PROD,Failed,25.58,53.31,318.74,292.92,344.81,5,0,39.445,318.865,131.874
4173,Action-Service,1.1.6,DEV,Running,33.3,67.52,91.28,216.86,103.24,5,0,50.41,160.05,109.128
4174,Almost-Service,1.9.6,DEV,Failed,63.6,98.69,277.78,115.84,212.08,4,0,81.145,163.96,107.77799999999999
4175,Within-Service,1.0.0,PROD,Success,53.92,24.95,81.58,193.14,91.52,0,1,39.435,142.32999999999998,8.158
4176,Energy-Service,1.6.4,QA,Success,36.63,72.08,289.21,123.08,140.02,5,0,54.355000000000004,131.55,128.921
4177,Interest-Service,1.4.9,UAT,Failed,65.46,22.46,99.5,284.65,155.81,0,1,43.959999999999994,220.23,9.95
4178,Chance-Service,1.6.6,QA,Running,55.91,68.59,381.59,177.41,65.23,3,0,62.25,121.32,98.15899999999999
4179,When-Service,1.3.3,DEV,Running,96.9,91.84,336.01,152.94,152.89,5,0,94.37,152.915,133.601
4180,Form-Service,1.0.6,QA,Failed,83.24,65.73,175.43,286.45,48.82,3,0,74.485,167.635,77.543
4181,Probably-Service,1.9.8,QA,Success,92.74,44.64,220.13,160.78,345.61,3,0,68.69,253.195,82.013
4182,Safe-Service,1.6.7,UAT,Running,69.63,81.95,253.0,160.54,279.04,1,0,75.78999999999999,219.79000000000002,45.3
4183,Answer-Service,1.9.1,UAT,Success,54.64,35.61,299.32,100.94,209.76,1,0,45.125,155.35,49.932
4184,Open-Service,1.3.1,PROD,Failed,82.31,46.56,60.02,291.64,202.94,1,0,64.435,247.29,26.002000000000002
4185,Ready-Service,1.7.5,QA,Success,60.53,62.32,249.15,150.74,225.75,5,0,61.425,188.245,124.91499999999999
4186,Bar-Service,1.9.3,PROD,Running,57.49,47.29,220.67,282.35,111.34,3,0,52.39,196.84500000000003,82.06700000000001
4187,Never-Service,1.6.6,QA,Running,58.5,50.52,51.16,245.41,343.81,2,0,54.510000000000005,294.61,45.116
4188,Religious-Service,1.9.2,QA,Success,60.85,51.3,187.91,43.16,321.18,2,0,56.075,182.17000000000002,58.791
4189,House-Service,1.2.5,UAT,Failed,72.93,57.75,356.28,110.6,209.5,1,0,65.34,160.05,55.628
4190,Certain-Service,1.2.7,UAT,Running,35.88,75.52,273.13,193.18,291.33,4,0,55.7,242.255,107.313
4191,Exactly-Service,1.6.1,PROD,Running,96.37,67.77,184.83,298.74,112.05,1,0,82.07,205.395,38.483000000000004
4192,Avoid-Service,1.6.6,QA,Success,32.61,84.31,167.56,261.32,200.1,0,1,58.46,230.70999999999998,16.756
4193,Tell-Service,1.4.4,PROD,Success,81.41,95.89,171.33,106.01,224.52,4,0,88.65,165.26500000000001,97.13300000000001
4194,Raise-Service,1.5.7,UAT,Failed,67.29,87.48,24.23,88.95,305.88,1,0,77.385,197.415,22.423000000000002
4195,Number-Service,1.6.4,DEV,Running,82.86,38.1,266.24,201.38,126.3,0,0,60.480000000000004,163.84,26.624000000000002
4196,Top-Service,1.8.0,PROD,Success,86.81,42.47,219.25,276.1,58.36,1,0,64.64,167.23000000000002,41.925
4197,Purpose-Service,1.6.2,PROD,Running,59.32,93.9,24.96,101.72,79.58,1,0,76.61,90.65,22.496
4198,Office-Service,1.6.8,UAT,Success,40.73,49.14,338.37,286.88,142.37,2,0,44.935,214.625,73.837
4199,Range-Service,1.9.3,QA,Failed,29.07,95.6,343.38,89.05,339.13,4,0,62.334999999999994,214.09,114.338
4200,Eight-Service,1.2.6,PROD,Running,69.82,73.12,182.11,86.45,133.06,1,0,71.47,109.755,38.211
4201,Tree-Service,1.8.1,PROD,Success,86.41,67.98,277.17,195.68,298.05,2,0,77.195,246.865,67.717
4202,Part-Service,1.8.0,UAT,Success,96.04,24.0,141.14,223.28,348.96,0,0,60.02,286.12,14.113999999999999
4203,Blue-Service,1.9.3,DEV,Running,64.81,94.92,214.86,83.79,158.47,1,0,79.86500000000001,121.13,41.486000000000004
4204,Fill-Service,1.4.1,UAT,Running,32.42,91.65,49.78,49.24,106.69,5,0,62.035000000000004,77.965,104.978
4205,Condition-Service,1.5.5,UAT,Failed,30.0,63.73,328.73,166.97,196.97,0,0,46.864999999999995,181.97,32.873000000000005
4206,Speak-Service,1.7.3,DEV,Success,46.95,94.15,354.9,217.54,85.83,3,0,70.55000000000001,151.685,95.49
4207,As-Service,1.7.4,DEV,Failed,48.66,82.6,300.44,240.86,275.95,3,0,65.63,258.405,90.044
4208,Office-Service,1.1.5,DEV,Success,71.48,81.13,187.74,237.74,179.65,1,0,76.305,208.695,38.774
4209,Fire-Service,1.8.5,DEV,Running,81.56,95.41,369.8,189.03,62.09,4,0,88.485,125.56,116.98
4210,Until-Service,1.6.9,DEV,Failed,56.32,77.4,230.11,286.88,184.52,0,1,66.86,235.7,23.011000000000003
4211,Respond-Service,1.3.3,QA,Failed,65.45,62.02,78.48,174.02,135.8,3,0,63.735,154.91000000000003,67.848
4212,Account-Service,1.9.8,PROD,Running,99.42,40.09,175.46,43.5,163.84,3,0,69.755,103.67,77.54599999999999
4213,Machine-Service,1.6.2,DEV,Running,34.08,86.21,85.43,118.47,208.58,4,0,60.144999999999996,163.525,88.543
4214,Final-Service,1.1.4,DEV,Success,63.08,92.22,299.41,82.83,265.98,0,0,77.65,174.405,29.941000000000003
4215,South-Service,1.8.5,UAT,Success,77.2,64.43,30.27,37.43,337.61,1,0,70.815,187.52,23.027
4216,Explain-Service,1.3.6,PROD,Failed,65.75,55.72,191.17,152.58,285.65,4,0,60.735,219.115,99.11699999999999
4217,Over-Service,1.5.7,UAT,Failed,67.15,33.45,212.31,106.14,230.25,1,0,50.300000000000004,168.195,41.231
4218,Reduce-Service,1.3.7,QA,Success,57.61,58.72,385.58,153.4,115.79,5,0,58.165,134.595,138.558
4219,Class-Service,1.9.5,DEV,Running,53.88,39.96,242.56,252.84,243.24,3,0,46.92,248.04000000000002,84.256
4220,Suffer-Service,1.6.2,UAT,Failed,52.91,25.41,332.9,272.97,93.97,1,0,39.16,183.47000000000003,53.29
4221,Sense-Service,1.5.7,DEV,Failed,34.18,65.34,186.0,270.83,46.94,4,0,49.760000000000005,158.885,98.6
4222,Citizen-Service,1.1.5,DEV,Running,28.82,47.82,179.58,145.97,211.14,4,0,38.32,178.555,97.958
4223,Career-Service,1.3.6,DEV,Failed,31.09,82.82,207.08,150.66,321.23,3,0,56.955,235.945,80.708
4224,Base-Service,1.7.9,QA,Running,65.42,26.21,147.64,40.65,105.57,4,0,45.815,73.11,94.764
4225,Political-Service,1.3.8,QA,Success,53.43,46.14,60.93,105.91,126.21,1,0,49.785,116.06,26.093
4226,However-Service,1.2.2,DEV,Success,88.24,68.87,383.81,50.61,280.37,5,0,78.555,165.49,138.381
4227,Likely-Service,1.6.0,PROD,Running,76.63,27.1,390.43,248.76,196.49,1,0,51.864999999999995,222.625,59.043
4228,Where-Service,1.0.3,DEV,Success,96.75,29.42,349.55,54.06,334.31,0,0,63.085,194.185,34.955
4229,Feel-Service,1.1.5,QA,Success,97.89,70.01,120.79,295.44,189.73,1,0,83.95,242.58499999999998,32.079
4230,Wait-Service,1.4.1,PROD,Success,31.41,82.97,168.02,65.99,217.19,3,0,57.19,141.59,76.80199999999999
4231,Myself-Service,1.4.2,PROD,Success,60.9,45.23,141.77,58.13,215.33,4,0,53.065,136.73000000000002,94.177
4232,Anyone-Service,1.0.2,PROD,Running,99.31,97.34,375.97,176.57,281.13,4,0,98.325,228.85,117.59700000000001
4233,Project-Service,1.2.7,UAT,Failed,38.86,57.94,238.61,280.91,182.27,2,0,48.4,231.59000000000003,63.861000000000004
4234,Stop-Service,1.0.3,PROD,Success,83.95,69.98,115.9,224.25,61.83,5,0,76.965,143.04,111.59
4235,Consider-Service,1.2.5,PROD,Running,92.08,86.12,387.3,178.64,171.65,1,0,89.1,175.14499999999998,58.730000000000004
4236,So-Service,1.0.3,UAT,Failed,72.0,62.29,155.22,295.08,228.42,1,0,67.145,261.75,35.522
4237,Manage-Service,1.9.9,QA,Failed,45.36,38.18,118.97,111.3,167.58,1,0,41.769999999999996,139.44,31.897
4238,Social-Service,1.3.0,DEV,Success,21.47,99.17,81.86,156.92,220.62,1,0,60.32,188.76999999999998,28.186
4239,Rather-Service,1.8.3,QA,Failed,34.02,67.98,98.87,246.72,157.64,2,0,51.0,202.18,49.887
4240,Buy-Service,1.8.2,DEV,Running,23.62,41.64,119.71,164.63,78.44,1,0,32.63,121.535,31.971
4241,Too-Service,1.0.6,UAT,Failed,29.13,58.25,38.59,108.86,173.74,0,1,43.69,141.3,3.8590000000000004
4242,Political-Service,1.1.8,PROD,Running,35.98,49.48,67.86,250.85,44.5,0,1,42.73,147.675,6.786
4243,Act-Service,1.9.6,DEV,Success,28.66,62.04,167.75,57.69,88.75,0,1,45.35,73.22,16.775
4244,Speak-Service,1.2.2,DEV,Failed,62.74,86.52,265.32,226.56,42.31,4,0,74.63,134.435,106.532
4245,One-Service,1.7.3,PROD,Running,43.68,92.92,190.87,173.68,104.33,4,0,68.3,139.005,99.087
4246,Second-Service,1.7.4,DEV,Failed,55.14,22.98,334.74,199.67,209.58,1,0,39.06,204.625,53.474000000000004
4247,Something-Service,1.7.7,UAT,Running,55.34,56.74,365.03,222.97,214.29,5,0,56.040000000000006,218.63,136.503
4248,Hope-Service,1.4.2,UAT,Running,25.03,22.69,385.97,274.11,82.92,2,0,23.86,178.51500000000001,78.59700000000001
4249,Represent-Service,1.5.0,UAT,Success,80.21,38.02,84.97,123.83,78.7,1,0,59.114999999999995,101.265,28.497
4250,Not-Service,1.2.8,QA,Running,72.9,87.45,178.21,127.5,187.85,3,0,80.17500000000001,157.675,77.821
4251,Since-Service,1.1.8,QA,Success,98.33,76.42,64.43,33.02,181.45,4,0,87.375,107.235,86.443
4252,Us-Service,1.6.3,DEV,Failed,55.92,28.05,213.64,157.46,264.0,2,0,41.985,210.73000000000002,61.364
4253,Value-Service,1.1.6,UAT,Success,80.49,73.67,346.99,54.63,89.14,2,0,77.08,71.885,74.699
4254,Body-Service,1.5.6,PROD,Failed,33.93,40.79,246.92,274.09,185.57,0,1,37.36,229.82999999999998,24.692
4255,Billion-Service,1.2.3,UAT,Success,98.41,67.22,144.37,184.62,53.21,1,0,82.815,118.915,34.437
4256,Trial-Service,1.3.4,DEV,Failed,95.07,67.49,363.91,153.98,296.34,1,0,81.28,225.15999999999997,56.391000000000005
4257,Change-Service,1.4.8,UAT,Failed,84.69,24.52,143.05,255.71,262.34,4,0,54.605,259.025,94.305
4258,Organization-Service,1.4.2,PROD,Running,66.12,24.08,197.6,89.15,280.56,5,0,45.1,184.85500000000002,119.75999999999999
4259,Power-Service,1.4.3,DEV,Running,53.69,31.46,77.14,209.37,183.58,0,1,42.575,196.47500000000002,7.714
4260,Show-Service,1.8.7,DEV,Failed,30.19,73.33,299.16,150.43,66.55,1,0,51.76,108.49000000000001,49.916000000000004
4261,Serious-Service,1.5.4,DEV,Success,41.99,29.31,47.9,186.92,317.52,0,1,35.65,252.21999999999997,4.79
4262,Break-Service,1.9.5,DEV,Failed,84.84,47.81,141.98,75.95,95.14,1,0,66.325,85.545,34.198
4263,Weight-Service,1.5.9,UAT,Failed,48.12,27.69,240.89,47.94,86.13,4,0,37.905,67.035,104.089
4264,Appear-Service,1.7.3,QA,Running,60.26,47.87,335.88,183.03,228.26,0,0,54.065,205.64499999999998,33.588
4265,During-Service,1.0.0,PROD,Running,28.16,87.25,216.31,83.66,219.82,3,0,57.705,151.74,81.631
4266,Week-Service,1.7.0,DEV,Failed,86.29,78.37,173.38,168.13,161.05,1,0,82.33000000000001,164.59,37.338
4267,System-Service,1.6.0,PROD,Failed,73.74,64.01,110.06,80.27,180.0,0,1,68.875,130.135,11.006
4268,Include-Service,1.4.0,PROD,Success,23.42,25.92,21.33,163.94,54.21,1,0,24.67,109.075,22.133
4269,Agreement-Service,1.3.2,UAT,Failed,49.62,95.44,41.41,215.26,201.44,0,0,72.53,208.35,4.141
4270,Pressure-Service,1.2.8,DEV,Running,96.63,75.56,26.15,165.09,130.95,3,0,86.095,148.01999999999998,62.615
4271,Morning-Service,1.8.7,PROD,Success,51.38,54.29,112.24,43.54,236.55,0,1,52.835,140.04500000000002,11.224
4272,Language-Service,1.1.1,DEV,Failed,65.0,86.68,253.6,173.43,105.45,3,0,75.84,139.44,85.36
4273,Rest-Service,1.0.6,DEV,Failed,83.56,76.88,267.24,227.06,150.83,5,0,80.22,188.945,126.724
4274,Question-Service,1.2.4,DEV,Running,97.42,49.58,192.03,32.67,84.91,4,0,73.5,58.79,99.203
4275,Street-Service,1.2.2,UAT,Running,24.75,26.71,359.73,265.18,193.75,2,0,25.73,229.465,75.973
4276,Traditional-Service,1.7.4,PROD,Failed,91.67,99.94,68.87,245.52,334.84,0,0,95.805,290.18,6.8870000000000005
4277,Receive-Service,1.5.3,UAT,Failed,72.08,71.39,85.28,275.01,316.93,3,0,71.735,295.97,68.528
4278,Security-Service,1.3.8,QA,Running,89.87,58.5,89.18,41.76,214.66,1,0,74.185,128.21,28.918
4279,Hotel-Service,1.1.3,PROD,Success,61.74,88.96,364.23,215.49,45.21,5,0,75.35,130.35,136.423
4280,Court-Service,1.3.0,PROD,Success,52.15,65.74,247.28,202.22,199.85,2,0,58.94499999999999,201.035,64.72800000000001
4281,Try-Service,1.6.4,PROD,Failed,98.07,52.54,121.36,282.79,215.15,0,0,75.30499999999999,248.97000000000003,12.136
4282,Several-Service,1.9.3,DEV,Success,57.12,60.1,230.91,295.56,46.06,3,0,58.61,170.81,83.09100000000001
4283,Discussion-Service,1.6.6,DEV,Running,67.71,42.08,217.49,92.13,260.46,0,1,54.894999999999996,176.295,21.749000000000002
4284,Check-Service,1.9.8,DEV,Success,71.82,89.31,394.98,165.84,286.06,3,0,80.565,225.95,99.498
4285,Also-Service,1.4.7,UAT,Failed,91.62,20.01,235.36,171.28,219.8,3,0,55.815000000000005,195.54000000000002,83.536
4286,Too-Service,1.9.2,PROD,Failed,87.72,39.77,169.89,144.16,156.1,5,0,63.745000000000005,150.13,116.989
4287,Cold-Service,1.0.9,PROD,Failed,70.94,71.14,65.2,189.55,53.06,3,0,71.03999999999999,121.305,66.52
4288,Business-Service,1.6.9,QA,Running,29.69,78.56,344.83,111.17,69.25,4,0,54.125,90.21000000000001,114.483
4289,Themselves-Service,1.7.1,UAT,Running,29.11,72.17,323.6,52.05,207.5,4,0,50.64,129.775,112.36
4290,Individual-Service,1.0.4,PROD,Success,55.1,58.73,170.61,155.55,60.5,4,0,56.915,108.025,97.061
